,video_id,video_url,M1,M2,M3,M4,M5,M6,M7,M8,overall
227,v54io9f0Wfk,https://www.youtube.com/watch?v=v54io9f0Wfk,0,0,0,0,0,0,0,0,0.0
228,ZaWdMrmEhDA,https://www.youtube.com/watch?v=ZaWdMrmEhDA,0,0,0,0,0,0,0,0,0.0
229,NjXy7Ryf7GA,https://www.youtube.com/watch?v=NjXy7Ryf7GA,0,0,0,0,0,0,0,0,0.0
230,mw1yq2X00Pk,https://www.youtube.com/watch?v=mw1yq2X00Pk,0,1,0,0,0,0,0,0,1.0
231,PEt-L3cbrW4,https://www.youtube.com/watch?v=PEt-L3cbrW4,0,0,0,0,0,0,0,0,0.0
232,wUpxuaQRBrU,https://www.youtube.com/watch?v=wUpxuaQRBrU,0,0,0,0,0,0,0,0,0.0
233,45bzjx7vsdg,https://www.youtube.com/watch?v=45bzjx7vsdg,0,0,0,0,0,0,0,0,0.0
234,pzxTmtJ6Qts,https://www.youtube.com/watch?v=pzxTmtJ6Qts,0,0,0,0,0,0,0,0,0.0
235,ct-fFpLN8lo,https://www.youtube.com/watch?v=ct-fFpLN8lo,0,0,0,0,0,0,0,0,0.0
236,0z_FF88I2ZA,https://www.youtube.com/watch?v=0z_FF88I2ZA,0,0,0,0,0,0,0,0,0.0
237,ppw8IJbLxws,https://www.youtube.com/watch?v=ppw8IJbLxws,0,0,0,0,0,0,0,0,0.0
238,TY-Uk5rfJ_c,https://www.youtube.com/watch?v=TY-Uk5rfJ_c,0,0,0,0,0,0,0,0,0.0
239,Rq5BzEOKZ1U,https://www.youtube.com/watch?v=Rq5BzEOKZ1U,0,0,0,0,0,0,0,0,0.0
240,f1y0oA3AVGE,https://www.youtube.com/watch?v=f1y0oA3AVGE,0,0,0,0,0,0,0,0,0.0
241,52I_estqU-E,https://www.youtube.com/watch?v=52I_estqU-E,0,0,0,0,0,0,0,0,0.0
242,MUYxMFkzizA,https://www.youtube.com/watch?v=MUYxMFkzizA,0,0,0,0,0,0,0,0,0.0
243,abLofVpJeLY,https://www.youtube.com/watch?v=abLofVpJeLY,0,0,0,0,0,0,0,0,0.0
244,cmgX5nehv5c,https://www.youtube.com/watch?v=cmgX5nehv5c,0,0,0,0,0,0,0,0,0.0
245,tu5FmdXC-x4,https://www.youtube.com/watch?v=tu5FmdXC-x4,0,0,0,0,0,0,0,0,0.0
246,5ge9N5MXGtI,https://www.youtube.com/watch?v=5ge9N5MXGtI,0,0,0,0,0,0,0,0,0.0
247,XctwLhV1A2U,https://www.youtube.com/watch?v=XctwLhV1A2U,0,0,0,0,0,0,0,0,0.0
248,Jj3cu5MI32w,https://www.youtube.com/watch?v=Jj3cu5MI32w,0,0,0,0,0,0,0,0,0.0
249,XzLIMrYjNtE,https://www.youtube.com/watch?v=XzLIMrYjNtE,0,0,0,0,0,0,0,0,0.0
250,CFMmOAaGcNo,https://www.youtube.com/watch?v=CFMmOAaGcNo,0,0,0,0,0,0,0,0,0.0
251,ENWKjq8jacE,https://www.youtube.com/watch?v=ENWKjq8jacE,0,1,0,0,0,0,0,0,1.0
252,aHuTjVmmbmQ,https://www.youtube.com/watch?v=aHuTjVmmbmQ,0,0,0,0,1,0,0,0,1.0
253,BIG7O-jhkIA,https://www.youtube.com/watch?v=BIG7O-jhkIA,0,0,0,0,0,0,0,0,0.0
254,Z7T9K3BIpLk,https://www.youtube.com/watch?v=Z7T9K3BIpLk,0,0,0,0,0,0,0,0,0.0
255,ZoMGmkBdvHQ,https://www.youtube.com/watch?v=ZoMGmkBdvHQ,0,0,0,0,0,0,0,0,0.0
256,pkeQifzvSNE,https://www.youtube.com/watch?v=pkeQifzvSNE,0,0,0,0,0,0,0,0,0.0
257,l6SqejxeAdI,https://www.youtube.com/watch?v=l6SqejxeAdI,0,0,0,0,0,0,0,0,0.0
258,VnL7XWH8uoA,https://www.youtube.com/watch?v=VnL7XWH8uoA,0,0,0,0,0,0,0,0,0.0
259,LdNA1sm1Z3k,https://www.youtube.com/watch?v=LdNA1sm1Z3k,0,0,0,0,0,0,0,0,0.0
260,EmpFwqbQiL4,https://www.youtube.com/watch?v=EmpFwqbQiL4,0,0,0,-1,0,0,0,0,-1.0
261,9I57Cnp0zpM,https://www.youtube.com/watch?v=9I57Cnp0zpM,0,0,0,0,0,0,0,0,0.0
262,TRdflPMuNaA,https://www.youtube.com/watch?v=TRdflPMuNaA,0,0,0,0,0,0,0,0,0.0
263,NJZzPl2FXh4,https://www.youtube.com/watch?v=NJZzPl2FXh4,0,-1,0,0,0,0,0,0,-1.0
264,Oh6e-nTAzA4,https://www.youtube.com/watch?v=Oh6e-nTAzA4,0,0,0,0,0,0,0,0,0.0
265,2a3HL1sdAhs,https://www.youtube.com/watch?v=2a3HL1sdAhs,0,0,0,0,0,0,0,0,0.0
266,t8KQHFkC6us,https://www.youtube.com/watch?v=t8KQHFkC6us,0,0,0,0,0,0,0,0,0.0
267,bIzPxfnvsmE,https://www.youtube.com/watch?v=bIzPxfnvsmE,0,0,0,0,0,0,0,0,0.0
268,Zs3jeDa4Xxk,https://www.youtube.com/watch?v=Zs3jeDa4Xxk,0,0,0,0,0,0,0,0,0.0
269,x11NTqE-UMc,https://www.youtube.com/watch?v=x11NTqE-UMc,0,0,0,0,0,0,0,0,0.0
270,Y1yTHkjMW38,https://www.youtube.com/watch?v=Y1yTHkjMW38,0,0,0,0,0,0,0,0,0.0
271,YUm6lOY_pFA,https://www.youtube.com/watch?v=YUm6lOY_pFA,0,0,0,0,0,0,0,0,0.0
272,4u7bsUkEq9I,https://www.youtube.com/watch?v=4u7bsUkEq9I,0,0,0,0,0,0,0,0,0.0
273,ObBLVkhX4b0,https://www.youtube.com/watch?v=ObBLVkhX4b0,0,0,0,0,0,0,0,0,0.0
274,CSOW3LKLsc0,https://www.youtube.com/watch?v=CSOW3LKLsc0,0,0,0,0,0,0,0,0,0.0
275,3UABKgFpM2A,https://www.youtube.com/watch?v=3UABKgFpM2A,0,0,0,0,0,0,0,0,0.0
276,i2SvrY0yq_c,https://www.youtube.com/watch?v=i2SvrY0yq_c,0,0,0,0,0,0,0,0,0.0
277,M66iVxXPmuQ,https://www.youtube.com/watch?v=M66iVxXPmuQ,0,0,0,0,0,0,0,0,0.0
278,2FCtpmIKcps,https://www.youtube.com/watch?v=2FCtpmIKcps,0,0,0,0,0,0,0,0,0.0
279,Qdk3FTTh3wo,https://www.youtube.com/watch?v=Qdk3FTTh3wo,0,-1,0,0,0,0,0,0,-1.0
280,bBgJiGSmzU8,https://www.youtube.com/watch?v=bBgJiGSmzU8,-1,-1,0,-1,0,0,0,0,-1.0
281,3prJNQFNWc8,https://www.youtube.com/watch?v=3prJNQFNWc8,0,0,0,0,0,0,0,0,0.0
282,TmBAHMy7e2k,https://www.youtube.com/watch?v=TmBAHMy7e2k,0,-1,0,-1,0,0,0,0,-1.0
283,zGcKURD_osM,https://www.youtube.com/watch?v=zGcKURD_osM,-1,-1,0,-1,0,0,0,0,-1.0
284,Kp6Y5rMhuVQ,https://www.youtube.com/watch?v=Kp6Y5rMhuVQ,0,0,0,0,0,0,0,0,0.0
285,ZtA1bRDhX9I,https://www.youtube.com/watch?v=ZtA1bRDhX9I,0,-1,0,0,0,0,0,0,-1.0
286,DK1GAKEPlnc,https://www.youtube.com/watch?v=DK1GAKEPlnc,0,0,0,0,0,0,0,0,0.0
287,rK0TKUMPalg,https://www.youtube.com/watch?v=rK0TKUMPalg,0,0,0,0,0,0,0,0,0.0
288,o1c67MAzJbY,https://www.youtube.com/watch?v=o1c67MAzJbY,0,0,0,0,0,0,0,0,0.0
289,QbIDKMOHMs8,https://www.youtube.com/watch?v=QbIDKMOHMs8,0,0,0,0,0,0,0,0,0.0
290,AM5epN5fjkA,https://www.youtube.com/watch?v=AM5epN5fjkA,0,0,0,0,0,0,0,0,0.0
291,cKifRpotmDk,https://www.youtube.com/watch?v=cKifRpotmDk,0,0,0,0,0,0,0,0,0.0
292,3KKK3NgfaYE,https://www.youtube.com/watch?v=3KKK3NgfaYE,0,0,0,0,0,0,0,0,0.0
293,uabrNAndtXg,https://www.youtube.com/watch?v=uabrNAndtXg,0,0,0,0,0,0,0,0,0.0
294,LsBUjYCJbR0,https://www.youtube.com/watch?v=LsBUjYCJbR0,0,0,0,0,0,0,0,0,0.0
295,4zFCKXt2teI,https://www.youtube.com/watch?v=4zFCKXt2teI,0,0,0,0,0,0,0,0,0.0
296,858Hin-_p_8,https://www.youtube.com/watch?v=858Hin-_p_8,0,0,0,0,0,0,0,0,0.0
297,McoB1gaDKe8,https://www.youtube.com/watch?v=McoB1gaDKe8,0,0,0,0,0,0,0,0,0.0
298,gQ9Vu3arBAg,https://www.youtube.com/watch?v=gQ9Vu3arBAg,0,0,0,0,0,0,0,0,0.0
299,2vMdHHKv43o,https://www.youtube.com/watch?v=2vMdHHKv43o,0,0,0,0,0,0,0,0,0.0
300,kdTZn8Wsgmc,https://www.youtube.com/watch?v=kdTZn8Wsgmc,0,0,0,0,0,0,0,0,0.0
301,kbmEI78v560,https://www.youtube.com/watch?v=kbmEI78v560,0,0,0,0,0,0,0,0,0.0
302,_65EI7uUxY8,https://www.youtube.com/watch?v=_65EI7uUxY8,0,0,0,0,0,0,0,0,0.0
303,Qc5_GEFe4bU,https://www.youtube.com/watch?v=Qc5_GEFe4bU,0,0,0,0,0,0,0,0,0.0
304,GeBGExzjLK4,https://www.youtube.com/watch?v=GeBGExzjLK4,0,0,0,0,0,0,0,0,0.0
305,FtAG6B2KE0s,https://www.youtube.com/watch?v=FtAG6B2KE0s,0,0,0,0,0,0,0,0,0.0
306,Qtp1Qb0pYGU,https://www.youtube.com/watch?v=Qtp1Qb0pYGU,0,0,0,0,0,0,0,0,0.0
307,1lq6GB48IpA,https://www.youtube.com/watch?v=1lq6GB48IpA,0,0,0,0,0,0,0,0,0.0
308,AmWW1WHKgTU,https://www.youtube.com/watch?v=AmWW1WHKgTU,0,0,0,0,0,0,0,0,0.0
309,7e0RJ4rZ3Ws,https://www.youtube.com/watch?v=7e0RJ4rZ3Ws,0,0,0,0,0,0,0,0,0.0
310,wN-rNOJzB74,https://www.youtube.com/watch?v=wN-rNOJzB74,0,0,0,0,0,0,0,0,0.0
311,DYks9QITv3Y,https://www.youtube.com/watch?v=DYks9QITv3Y,0,0,0,0,0,0,0,0,0.0
312,YvGRiqVjAXk,https://www.youtube.com/watch?v=YvGRiqVjAXk,0,0,0,0,0,0,0,0,0.0
313,uuglePveoZc,https://www.youtube.com/watch?v=uuglePveoZc,0,0,0,0,0,0,0,0,0.0
314,OkeG_kXYfPw,https://www.youtube.com/watch?v=OkeG_kXYfPw,0,0,0,0,0,0,0,0,0.0
315,k54nhAWo-Rk,https://www.youtube.com/watch?v=k54nhAWo-Rk,0,0,0,0,0,0,0,0,0.0
316,BK1ao6Mn510,https://www.youtube.com/watch?v=BK1ao6Mn510,0,0,0,0,0,0,0,0,0.0
317,keCd0uQqLvM,https://www.youtube.com/watch?v=keCd0uQqLvM,0,0,0,0,0,0,0,0,0.0
318,Ept-pP6Hwuk,https://www.youtube.com/watch?v=Ept-pP6Hwuk,0,0,0,0,0,0,0,0,0.0
319,I-zKMF8U8Ko,https://www.youtube.com/watch?v=I-zKMF8U8Ko,0,0,0,0,0,0,0,0,0.0
320,J8CBqDy1wB8,https://www.youtube.com/watch?v=J8CBqDy1wB8,0,0,0,0,0,0,0,0,0.0
321,VoTvDi6PcMc,https://www.youtube.com/watch?v=VoTvDi6PcMc,0,0,0,0,0,0,0,0,0.0
322,yafQMEtE6Cw,https://www.youtube.com/watch?v=yafQMEtE6Cw,0,0,0,0,0,0,0,0,0.0
323,tdQHAwACSkw,https://www.youtube.com/watch?v=tdQHAwACSkw,0,0,0,0,0,0,0,0,0.0
324,403bOrub5Sg,https://www.youtube.com/watch?v=403bOrub5Sg,0,0,0,0,0,0,0,0,0.0
325,VZ22lfTxoX4,https://www.youtube.com/watch?v=VZ22lfTxoX4,0,0,0,0,0,0,0,0,0.0
326,yuSCNjMNXjg,https://www.youtube.com/watch?v=yuSCNjMNXjg,0,0,0,0,0,0,0,0,0.0
327,G7KkcnAqCWM,https://www.youtube.com/watch?v=G7KkcnAqCWM,0,0,0,0,0,0,0,0,0.0
328,dUBW3oIpC0k,https://www.youtube.com/watch?v=dUBW3oIpC0k,0,0,0,0,0,0,0,0,0.0
329,Kmg45R9PMIo,https://www.youtube.com/watch?v=Kmg45R9PMIo,0,0,0,0,0,0,0,0,0.0
330,SNE8j5d43Ag,https://www.youtube.com/watch?v=SNE8j5d43Ag,0,-1,0,-1,0,0,0,0,-1.0
331,AxEl4hjKZaE,https://www.youtube.com/watch?v=AxEl4hjKZaE,0,0,0,0,0,0,0,0,0.0
332,DZnFVxXv2II,https://www.youtube.com/watch?v=DZnFVxXv2II,0,0,0,0,0,0,0,0,0.0
333,3NTR6HNCqfk,https://www.youtube.com/watch?v=3NTR6HNCqfk,0,0,0,0,0,0,0,0,0.0
334,LKFPSDzZ5OA,https://www.youtube.com/watch?v=LKFPSDzZ5OA,0,0,0,0,0,0,0,0,0.0
335,GQRuH4bEx0g,https://www.youtube.com/watch?v=GQRuH4bEx0g,0,0,0,0,0,0,0,0,0.0
336,2YUtf9WUvIk,https://www.youtube.com/watch?v=2YUtf9WUvIk,0,0,0,0,0,0,0,0,0.0
337,kHe44Tvpe8A,https://www.youtube.com/watch?v=kHe44Tvpe8A,0,0,0,0,0,0,0,0,0.0
338,y37M9RZDZwA,https://www.youtube.com/watch?v=y37M9RZDZwA,0,0,0,0,0,0,0,0,0.0
339,jT8WScAbkUc,https://www.youtube.com/watch?v=jT8WScAbkUc,0,0,0,0,0,0,0,0,0.0
340,tLc9fQd58bg,https://www.youtube.com/watch?v=tLc9fQd58bg,0,0,0,0,0,0,0,0,0.0
341,Fcd8UbutjIg,https://www.youtube.com/watch?v=Fcd8UbutjIg,0,0,0,0,0,0,0,0,0.0
342,GJc-YI7OWfY,https://www.youtube.com/watch?v=GJc-YI7OWfY,-1,-1,-1,-1,-1,-1,-1,0,-1.0
343,5sPzL-LzpE0,https://www.youtube.com/watch?v=5sPzL-LzpE0,0,0,0,0,0,0,0,0,0.0
344,eN9JHKTzpJY,https://www.youtube.com/watch?v=eN9JHKTzpJY,0,0,0,0,0,0,0,0,0.0
345,XHLsKSMXoN8,https://www.youtube.com/watch?v=XHLsKSMXoN8,0,0,0,0,0,0,0,0,0.0
346,WfUK8GmaCKA,https://www.youtube.com/watch?v=WfUK8GmaCKA,0,0,0,0,0,0,0,0,0.0
347,qNRCdqpd6Ng,https://www.youtube.com/watch?v=qNRCdqpd6Ng,0,0,0,0,0,0,0,0,0.0
348,ATgpK5RCsNM,https://www.youtube.com/watch?v=ATgpK5RCsNM,0,0,0,0,0,0,0,0,0.0
349,41kFZrnz_Lo,https://www.youtube.com/watch?v=41kFZrnz_Lo,0,0,0,0,0,0,0,0,0.0
350,o1GMEC_rfSI,https://www.youtube.com/watch?v=o1GMEC_rfSI,0,0,0,0,0,0,0,0,0.0
351,j2e28WbLYUw,https://www.youtube.com/watch?v=j2e28WbLYUw,0,0,0,0,0,0,0,0,0.0
352,LX3BBbBfMco,https://www.youtube.com/watch?v=LX3BBbBfMco,0,-1,0,-1,0,0,0,0,-1.0
353,5KnfSRVfjt8,https://www.youtube.com/watch?v=5KnfSRVfjt8,0,0,0,0,0,0,0,0,0.0
354,spMwVMlAFB4,https://www.youtube.com/watch?v=spMwVMlAFB4,0,0,0,0,0,0,0,0,0.0
355,NbI-RXT1pX4,https://www.youtube.com/watch?v=NbI-RXT1pX4,0,0,0,0,0,0,0,0,0.0
356,CiE8FnyycNk,https://www.youtube.com/watch?v=CiE8FnyycNk,0,0,0,0,0,0,0,0,0.0
357,j9_OyzeKgqg,https://www.youtube.com/watch?v=j9_OyzeKgqg,0,0,0,0,0,0,0,0,0.0
358,Fus3B-AyNKw,https://www.youtube.com/watch?v=Fus3B-AyNKw,0,0,0,0,0,0,0,0,0.0
359,AdoAgaF2IQM,https://www.youtube.com/watch?v=AdoAgaF2IQM,0,0,0,0,0,0,0,0,0.0
360,EuxbyvchI2c,https://www.youtube.com/watch?v=EuxbyvchI2c,0,1,0,0,0,0,0,0,1.0
361,KWy-ik2Ls9c,https://www.youtube.com/watch?v=KWy-ik2Ls9c,0,0,0,0,0,0,0,0,0.0
362,_Cnhq4pCpxM,https://www.youtube.com/watch?v=_Cnhq4pCpxM,0,-1,0,-1,0,0,0,0,-1.0
363,cskq_zGVSZs,https://www.youtube.com/watch?v=cskq_zGVSZs,0,1,0,-1,0,0,0,0,-1.0
364,24Fut-RNHtE,https://www.youtube.com/watch?v=24Fut-RNHtE,0,0,0,0,0,0,0,0,0.0
365,3Q0agc9Re2M,https://www.youtube.com/watch?v=3Q0agc9Re2M,0,1,0,0,0,0,0,0,1.0
366,zeU2tDRTlMM,https://www.youtube.com/watch?v=zeU2tDRTlMM,0,0,0,0,0,0,0,0,0.0
367,YZUg86Lc_Gs,https://www.youtube.com/watch?v=YZUg86Lc_Gs,0,0,0,0,0,0,0,0,0.0
368,bSiZPR6zUrA,https://www.youtube.com/watch?v=bSiZPR6zUrA,0,-1,-1,-1,0,-1,-1,0,-1.0
369,55N7syoDRaU,https://www.youtube.com/watch?v=55N7syoDRaU,0,1,0,-1,0,0,0,0,1.0
370,-SCTChAc7ew,https://www.youtube.com/watch?v=-SCTChAc7ew,0,0,0,-1,0,0,0,0,-1.0
371,ckA80P0uAfk,https://www.youtube.com/watch?v=ckA80P0uAfk,0,1,0,-1,0,0,0,0,1.0
372,i--yLz_i44c,https://www.youtube.com/watch?v=i--yLz_i44c,0,0,0,0,0,0,0,0,0.0
373,H6ZFzEW7_Q4,https://www.youtube.com/watch?v=H6ZFzEW7_Q4,1,1,1,1,1,0,1,0,1.0
374,JUy_4o0QKog,https://www.youtube.com/watch?v=JUy_4o0QKog,0,0,0,0,0,0,0,0,0.0
375,NaMgdlUcsko,https://www.youtube.com/watch?v=NaMgdlUcsko,0,0,0,0,0,0,0,0,0.0
376,IBQMNg517Ug,https://www.youtube.com/watch?v=IBQMNg517Ug,0,1,0,0,0,0,0,0,1.0
377,l9Z1uTX7z58,https://www.youtube.com/watch?v=l9Z1uTX7z58,1,1,0,0,0,0,0,0,1.0
378,RGvllptSxDQ,https://www.youtube.com/watch?v=RGvllptSxDQ,0,0,0,-1,0,0,0,0,-1.0
379,FgGW-ivQ8z4,https://www.youtube.com/watch?v=FgGW-ivQ8z4,0,0,0,0,0,0,0,0,0.0
380,YPuCSxz3Sis,https://www.youtube.com/watch?v=YPuCSxz3Sis,0,1,0,0,0,0,0,0,1.0
381,Wd5KVpRgRyg,https://www.youtube.com/watch?v=Wd5KVpRgRyg,0,1,0,-1,0,0,0,0,-1.0
382,6e8AYeSMSW0,https://www.youtube.com/watch?v=6e8AYeSMSW0,0,0,0,0,0,0,0,0,0.0
383,GTnj09HBVTU,https://www.youtube.com/watch?v=GTnj09HBVTU,0,1,0,0,0,0,0,0,1.0
384,ltu56gqdH6o,https://www.youtube.com/watch?v=ltu56gqdH6o,0,-1,0,-1,0,0,0,0,-1.0
385,dvnBdo9aL8Q,https://www.youtube.com/watch?v=dvnBdo9aL8Q,0,1,0,0,0,0,0,0,1.0
386,4uzH8xBfsfI,https://www.youtube.com/watch?v=4uzH8xBfsfI,0,1,0,0,0,0,0,0,1.0
387,RD0_nSUoER4,https://www.youtube.com/watch?v=RD0_nSUoER4,0,-1,0,-1,0,0,0,0,-1.0
388,9TYr6sqDEfY,https://www.youtube.com/watch?v=9TYr6sqDEfY,1,1,1,0,1,0,1,0,1.0
389,iq7BC_mRR_s,https://www.youtube.com/watch?v=iq7BC_mRR_s,0,-1,0,1,0,0,0,0,1.0
390,PRFBdlNS_fE,https://www.youtube.com/watch?v=PRFBdlNS_fE,0,0,0,-1,0,0,0,0,-1.0
391,79mGeo5lz1E,https://www.youtube.com/watch?v=79mGeo5lz1E,0,0,1,0,0,0,0,0,1.0
392,8b7fG5YRWck,https://www.youtube.com/watch?v=8b7fG5YRWck,0,1,0,0,0,0,0,0,1.0
393,H_TBKsd_sGA,https://www.youtube.com/watch?v=H_TBKsd_sGA,0,0,0,1,0,0,0,0,1.0
394,jMEMq-OPmpk,https://www.youtube.com/watch?v=jMEMq-OPmpk,0,1,0,0,0,0,0,0,1.0
395,Y-l54FPyOM0,https://www.youtube.com/watch?v=Y-l54FPyOM0,-1,-1,-1,0,0,-1,-1,0,-1.0
396,AsulZMRyfU8,https://www.youtube.com/watch?v=AsulZMRyfU8,0,0,0,-1,0,0,0,0,-1.0
397,eMkl2GMRW2U,https://www.youtube.com/watch?v=eMkl2GMRW2U,0,0,0,0,0,0,0,0,0.0
398,PQ1i1SKdi0M,https://www.youtube.com/watch?v=PQ1i1SKdi0M,0,0,0,-1,0,0,0,0,-1.0
399,IhfZ7ZPPRQA,https://www.youtube.com/watch?v=IhfZ7ZPPRQA,0,0,0,0,0,0,0,0,0.0
400,37ZRa-9pVUk,https://www.youtube.com/watch?v=37ZRa-9pVUk,0,0,0,-1,0,0,0,0,-1.0
401,X3UKcHR-2uU,https://www.youtube.com/watch?v=X3UKcHR-2uU,-1,-1,0,-1,0,0,0,0,-1.0
402,-lTCT7M-sG4,https://www.youtube.com/watch?v=-lTCT7M-sG4,-1,-1,-1,-1,0,-1,0,0,-1.0
403,8rnSsB0vfCQ,https://www.youtube.com/watch?v=8rnSsB0vfCQ,0,0,0,0,0,0,0,0,0.0
404,oo0PYGsZMQk,https://www.youtube.com/watch?v=oo0PYGsZMQk,0,-1,0,-1,0,0,0,0,-1.0
405,9FcDihmLd8A,https://www.youtube.com/watch?v=9FcDihmLd8A,0,0,0,0,0,0,0,0,0.0
406,e5nvHoPLkS0,https://www.youtube.com/watch?v=e5nvHoPLkS0,0,1,0,0,0,0,0,0,1.0
407,IdYZj9vmfi0,https://www.youtube.com/watch?v=IdYZj9vmfi0,0,0,0,0,0,0,0,0,0.0
408,VUcZCVTaU1g,https://www.youtube.com/watch?v=VUcZCVTaU1g,0,0,0,0,0,0,0,0,0.0
409,u3zNh9Taz6s,https://www.youtube.com/watch?v=u3zNh9Taz6s,0,-1,0,-1,0,0,0,0,-1.0
410,rp6OQwnrxgI,https://www.youtube.com/watch?v=rp6OQwnrxgI,0,0,0,0,0,0,0,0,0.0
411,CM8AI6R3QyM,https://www.youtube.com/watch?v=CM8AI6R3QyM,0,1,0,0,0,0,0,0,1.0
412,eWdCJm9q1bw,https://www.youtube.com/watch?v=eWdCJm9q1bw,0,-1,0,-1,0,0,0,0,-1.0
413,3qaH2x1_B5Q,https://www.youtube.com/watch?v=3qaH2x1_B5Q,0,1,0,-1,0,0,0,0,1.0
414,S9rrs_xd1-0,https://www.youtube.com/watch?v=S9rrs_xd1-0,0,0,0,0,0,0,0,0,0.0
415,nITrAAyFvIc,https://www.youtube.com/watch?v=nITrAAyFvIc,0,0,0,-1,0,0,0,0,-1.0
416,3Go2FE_KWt4,https://www.youtube.com/watch?v=3Go2FE_KWt4,0,0,0,0,0,0,0,0,0.0
417,9QultkAMtIk,https://www.youtube.com/watch?v=9QultkAMtIk,0,0,0,0,0,0,0,0,0.0
418,MnjzARnPzTo,https://www.youtube.com/watch?v=MnjzARnPzTo,0,0,0,0,0,0,0,0,0.0
419,3bru19F5lZE,https://www.youtube.com/watch?v=3bru19F5lZE,0,1,0,0,0,0,0,0,1.0
420,H4lZgfGrnvA,https://www.youtube.com/watch?v=H4lZgfGrnvA,0,1,0,0,0,0,0,0,1.0
421,jO7HRfidUuY,https://www.youtube.com/watch?v=jO7HRfidUuY,0,1,0,0,0,0,0,0,1.0
422,xv07ycG5PYE,https://www.youtube.com/watch?v=xv07ycG5PYE,0,0,0,0,0,0,0,0,0.0
423,ATI1AaorBCw,https://www.youtube.com/watch?v=ATI1AaorBCw,0,0,0,0,0,0,0,0,0.0
424,cfrRuRocnkw,https://www.youtube.com/watch?v=cfrRuRocnkw,0,-1,0,-1,0,0,0,0,-1.0
425,4CIIAp_AoaE,https://www.youtube.com/watch?v=4CIIAp_AoaE,0,0,0,0,0,0,0,0,0.0
426,zLQZ-hVDqsc,https://www.youtube.com/watch?v=zLQZ-hVDqsc,0,0,0,0,0,0,0,0,0.0
427,NtHCoC9s9dE,https://www.youtube.com/watch?v=NtHCoC9s9dE,0,0,0,0,0,0,0,0,0.0
428,TYZBzBAEpeA,https://www.youtube.com/watch?v=TYZBzBAEpeA,0,0,0,0,0,0,0,0,0.0
429,_WOSujwX2OA,https://www.youtube.com/watch?v=_WOSujwX2OA,0,0,0,-1,0,0,0,0,-1.0
430,a3rRTXuZiHU,https://www.youtube.com/watch?v=a3rRTXuZiHU,0,-1,0,-1,0,0,0,0,-1.0
431,S5QmPK_5rMY,https://www.youtube.com/watch?v=S5QmPK_5rMY,-1,-1,-1,-1,0,-1,0,0,-1.0
432,Odll7Sk5xuU,https://www.youtube.com/watch?v=Odll7Sk5xuU,0,0,0,0,0,0,0,0,0.0
433,bczHLJ6ClbQ,https://www.youtube.com/watch?v=bczHLJ6ClbQ,-1,-1,-1,-1,-1,-1,-1,-1,-1.0
434,6o4zOMNlSco,https://www.youtube.com/watch?v=6o4zOMNlSco,0,0,0,0,0,0,0,0,0.0
435,ZMMFWPl6ue4,https://www.youtube.com/watch?v=ZMMFWPl6ue4,-1,-1,-1,-1,0,-1,-1,0,-1.0
436,4GRpdIV5DAQ,https://www.youtube.com/watch?v=4GRpdIV5DAQ,0,0,0,0,0,0,0,0,0.0
437,F4qfN5UeFvQ,https://www.youtube.com/watch?v=F4qfN5UeFvQ,0,0,0,0,0,0,0,0,0.0
438,F7tRt7EuPJQ,https://www.youtube.com/watch?v=F7tRt7EuPJQ,0,0,0,0,0,0,0,0,0.0
439,Xtp2Z2aWsT8,https://www.youtube.com/watch?v=Xtp2Z2aWsT8,0,0,0,0,0,0,0,0,0.0
440,FcXDMXuUPB4,https://www.youtube.com/watch?v=FcXDMXuUPB4,0,0,0,0,0,0,0,0,0.0
441,aZk3Apw0WH8,https://www.youtube.com/watch?v=aZk3Apw0WH8,0,0,0,0,0,0,0,0,0.0
442,oSk3P1mcXTo,https://www.youtube.com/watch?v=oSk3P1mcXTo,0,0,0,0,0,0,0,0,0.0
443,gcg_ecqDtl0,https://www.youtube.com/watch?v=gcg_ecqDtl0,0,0,0,0,0,0,0,0,0.0
444,hYNznNBeDnQ,https://www.youtube.com/watch?v=hYNznNBeDnQ,0,0,0,0,0,0,0,0,0.0
445,_lqiTLEg4v0,https://www.youtube.com/watch?v=_lqiTLEg4v0,0,0,0,0,0,0,0,0,0.0
446,ELErUzWvyb4,https://www.youtube.com/watch?v=ELErUzWvyb4,0,0,0,0,0,0,0,0,0.0
447,FBWvLVm2Qes,https://www.youtube.com/watch?v=FBWvLVm2Qes,0,0,0,0,0,0,0,0,0.0
448,DaTTBpNdgqk,https://www.youtube.com/watch?v=DaTTBpNdgqk,0,0,0,0,0,0,0,0,0.0
449,S7DQINgNFTo,https://www.youtube.com/watch?v=S7DQINgNFTo,0,0,0,0,0,0,0,0,0.0
450,GpyucYDX7u0,https://www.youtube.com/watch?v=GpyucYDX7u0,0,0,0,0,0,0,0,0,0.0
451,EXVap42jBBU,https://www.youtube.com/watch?v=EXVap42jBBU,0,0,0,0,0,0,0,0,0.0
452,KONVddV7AOc,https://www.youtube.com/watch?v=KONVddV7AOc,0,0,0,0,0,0,0,0,0.0
453,VrOaD9SYKqQ,https://www.youtube.com/watch?v=VrOaD9SYKqQ,0,0,0,0,0,0,0,0,0.0
454,BCSdwI5aUCg,https://www.youtube.com/watch?v=BCSdwI5aUCg,0,0,0,0,0,0,0,0,0.0
